t,dy_left,dy_down,dy_up,dy_right,action
73.546,145,45,9999.0,270,0
73.575,140,40,9999.0,265,0
73.597,135,35,9999.0,260,0
73.632,130,30,9999.0,255,0
73.656,125,25,9999.0,250,0
73.689,120,20,9999.0,245,0
73.716,115,15,9999.0,240,0
73.747,110,10,9999.0,235,0
73.789,105,5,9999.0,230,0
73.822,100,0,9999.0,225,0
73.864,95,530,9999.0,220,4
73.898,90,525,9999.0,215,0
73.933,85,520,9999.0,210,0
73.965,80,515,9999.0,205,0
73.998,75,510,9999.0,200,0
74.027,70,505,9999.0,195,0
74.064,65,500,9999.0,190,0
74.09,60,495,9999.0,185,0
74.131,55,490,9999.0,180,0
74.15,50,485,9999.0,175,0
74.185,45,480,9999.0,170,0
74.224,40,475,9999.0,165,0
74.248,35,470,9999.0,160,0
74.28,30,465,9999.0,155,0
74.305,25,460,9999.0,150,0
74.339,20,455,9999.0,145,0
74.369,15,450,9999.0,140,0
74.392,10,445,9999.0,135,0
74.429,5,440,9999.0,130,0
74.452,0,435,9999.0,125,0
74.487,225,430,9999.0,120,1
74.512,220,425,9999.0,115,0
74.549,215,420,9999.0,110,0
74.579,210,415,9999.0,105,0
74.602,205,410,9999.0,100,0
74.634,200,405,9999.0,95,0
74.658,195,400,9999.0,90,0
74.693,190,395,9999.0,85,0
74.722,185,390,9999.0,80,0
74.759,180,385,9999.0,75,0
74.79,175,380,9999.0,70,0
74.815,170,375,9999.0,65,0
74.85,165,370,9999.0,60,0
74.878,160,365,9999.0,55,0
74.901,155,360,9999.0,50,0
74.931,150,355,9999.0,45,0
74.956,145,350,9999.0,40,0
74.992,140,345,9999.0,35,0
75.02,135,340,9999.0,30,0
75.051,130,335,9999.0,25,0
75.085,125,330,9999.0,20,0
75.109,120,325,9999.0,15,0
75.145,115,320,9999.0,10,0
75.168,110,315,9999.0,5,0
75.204,105,310,9999.0,205,2
75.24,100,305,9999.0,200,0
75.265,95,300,9999.0,195,0
75.3,90,295,9999.0,190,0
75.322,85,290,9999.0,185,0
75.355,80,285,9999.0,180,0
75.374,75,280,9999.0,175,0
75.41,70,275,9999.0,170,0
75.444,65,270,9999.0,165,0
75.468,60,265,9999.0,160,0
75.503,55,260,9999.0,155,0
75.523,50,255,9999.0,150,0
75.559,45,250,9999.0,145,0
75.593,40,245,9999.0,140,0
75.619,35,240,9999.0,135,0
75.655,30,235,9999.0,130,0
75.678,25,230,9999.0,125,0
75.713,20,225,9999.0,120,0
75.736,15,220,9999.0,115,0
75.768,10,215,9999.0,110,0
75.799,515,210,9999.0,105,1
75.825,510,205,9999.0,100,0
75.853,505,200,9999.0,95,0
75.872,500,195,9999.0,90,0
75.901,495,190,9999.0,85,0
75.932,490,185,9999.0,80,0
75.959,485,180,9999.0,75,0
75.981,480,175,9999.0,70,0
76.011,475,170,9999.0,65,0
76.03,470,165,9999.0,60,0
76.06,465,160,9999.0,55,0
76.089,460,155,9999.0,50,0
76.109,455,150,9999.0,45,0
76.14,450,145,9999.0,40,0
76.166,445,140,9999.0,35,0
76.187,440,135,9999.0,30,0
76.216,435,130,9999.0,25,0
76.246,430,125,9999.0,20,0
76.267,425,120,9999.0,15,0
76.296,420,115,9999.0,10,0
76.314,415,110,9999.0,5,0
76.343,410,105,9999.0,315,2
76.373,405,100,9999.0,310,0
76.389,400,95,9999.0,305,0
76.418,395,90,9999.0,300,0
76.446,390,85,9999.0,295,0
76.464,385,80,9999.0,290,0
76.496,380,75,9999.0,285,0
76.525,375,70,9999.0,280,0
76.546,370,65,9999.0,275,0
76.575,365,60,9999.0,270,0
76.605,360,55,9999.0,265,0
76.628,355,50,9999.0,260,0
76.662,350,45,9999.0,255,0
76.679,345,40,9999.0,250,0
76.711,340,35,9999.0,245,0
76.738,335,30,9999.0,240,0
76.756,330,25,9999.0,235,0
76.784,325,20,9999.0,230,0
76.812,320,15,9999.0,225,0
76.83,315,10,9999.0,220,0
76.86,310,5,9999.0,215,0
76.886,305,55,9999.0,210,4
76.906,300,50,9999.0,205,0
76.936,295,45,9999.0,200,0
76.966,290,40,9999.0,195,0
76.987,285,35,9999.0,190,0
77.017,280,30,9999.0,185,0
77.036,275,25,9999.0,180,0
77.069,270,20,9999.0,175,0
77.099,265,15,9999.0,170,0
77.12,260,10,9999.0,165,0
77.153,255,5,9999.0,160,0
77.171,250,0,9999.0,155,0
77.2,245,-5,9999.0,150,0
77.229,240,35,9999.0,145,4
77.249,235,30,9999.0,140,0
77.279,230,25,9999.0,135,0
77.307,225,20,9999.0,130,0
77.326,220,15,9999.0,125,0
77.354,215,10,9999.0,120,0
77.384,210,5,9999.0,115,0
77.4,205,0,9999.0,110,0
77.431,200,-5,9999.0,105,0
77.46,195,-10,9999.0,100,0
77.478,190,-15,9999.0,95,0
77.506,185,-20,9999.0,90,0
77.533,180,25,9999.0,85,4
77.555,175,20,9999.0,80,0
77.583,170,15,9999.0,75,0
77.611,165,10,9999.0,70,0
77.632,160,5,9999.0,65,0
77.663,155,0,9999.0,60,0
77.683,150,-5,9999.0,55,0
77.714,145,-10,9999.0,50,0
77.745,140,95,9999.0,45,4
77.765,135,90,9999.0,40,0
77.795,130,85,9999.0,35,0
77.827,125,80,9999.0,30,0
77.848,120,75,9999.0,25,0
77.879,115,70,9999.0,20,0
77.898,110,65,9999.0,15,0
77.93,105,60,9999.0,10,0
77.959,100,55,9999.0,5,0
77.979,95,50,9999.0,9999.0,2
78.01,90,45,9999.0,9999.0,0
78.041,85,40,9999.0,9999.0,0
78.061,80,35,9999.0,9999.0,0
78.093,75,30,9999.0,9999.0,0
78.112,70,25,9999.0,9999.0,0
78.143,65,20,9999.0,9999.0,0
78.174,60,15,9999.0,9999.0,0
78.195,55,10,9999.0,9999.0,0
78.225,50,5,9999.0,9999.0,0
78.255,45,100,9999.0,9999.0,4
78.279,40,95,9999.0,9999.0,0
78.311,35,90,9999.0,9999.0,0
78.337,30,85,9999.0,9999.0,0
78.375,25,80,9999.0,9999.0,0
78.4,20,75,9999.0,9999.0,0
78.417,15,70,9999.0,9999.0,0
78.445,10,65,9999.0,9999.0,0
78.472,5,60,9999.0,9999.0,0
78.491,0,55,9999.0,9999.0,0
78.52,-5,50,9999.0,9999.0,0
78.544,9999.0,45,9999.0,9999.0,1
78.561,9999.0,40,9999.0,9999.0,0
78.589,9999.0,35,9999.0,9999.0,0
78.612,9999.0,30,9999.0,9999.0,0
78.629,9999.0,25,9999.0,9999.0,0
78.657,9999.0,20,9999.0,9999.0,0
78.684,9999.0,15,9999.0,9999.0,0
78.699,9999.0,10,9999.0,9999.0,0
78.724,9999.0,5,9999.0,9999.0,0
78.754,9999.0,0,9999.0,9999.0,0
78.769,9999.0,-5,9999.0,9999.0,0
78.797,9999.0,9999.0,9999.0,9999.0,4
78.824,9999.0,9999.0,9999.0,9999.0,0
78.838,9999.0,9999.0,9999.0,9999.0,0
78.867,9999.0,9999.0,9999.0,9999.0,0
78.894,9999.0,9999.0,9999.0,9999.0,0
78.909,9999.0,9999.0,9999.0,9999.0,0
78.937,9999.0,9999.0,9999.0,9999.0,0
78.963,9999.0,9999.0,9999.0,9999.0,0
78.989,9999.0,9999.0,9999.0,9999.0,0
79.005,9999.0,9999.0,9999.0,9999.0,0
79.033,9999.0,9999.0,9999.0,9999.0,0
79.056,9999.0,9999.0,9999.0,9999.0,0
79.073,9999.0,9999.0,9999.0,9999.0,0
79.102,9999.0,9999.0,9999.0,9999.0,0
79.127,9999.0,9999.0,9999.0,9999.0,0
79.143,9999.0,9999.0,9999.0,9999.0,0
79.172,9999.0,9999.0,9999.0,9999.0,0
79.198,9999.0,9999.0,9999.0,9999.0,0
79.216,9999.0,9999.0,9999.0,9999.0,0
79.243,9999.0,9999.0,9999.0,9999.0,0
79.267,9999.0,9999.0,9999.0,9999.0,0
79.286,9999.0,9999.0,9999.0,9999.0,0
79.312,9999.0,9999.0,9999.0,9999.0,0
79.338,9999.0,9999.0,9999.0,9999.0,0
1.037,9999.0,9999.0,9999.0,640,0
1.062,9999.0,9999.0,9999.0,635,0
1.101,9999.0,9999.0,9999.0,630,0
1.128,9999.0,9999.0,9999.0,625,0
1.174,9999.0,9999.0,9999.0,620,0
1.203,9999.0,9999.0,9999.0,615,0
1.245,9999.0,9999.0,9999.0,610,0
1.273,9999.0,9999.0,9999.0,605,0
1.311,9999.0,9999.0,9999.0,600,0
1.336,9999.0,9999.0,9999.0,595,0
1.37,9999.0,9999.0,9999.0,590,0
1.409,9999.0,9999.0,9999.0,585,0
1.436,9999.0,9999.0,9999.0,580,0
1.471,9999.0,9999.0,9999.0,575,0
1.497,9999.0,9999.0,9999.0,570,0
1.533,9999.0,9999.0,9999.0,565,0
1.556,9999.0,9999.0,9999.0,560,0
1.591,9999.0,9999.0,9999.0,555,0
1.623,9999.0,9999.0,9999.0,550,0
1.648,9999.0,9999.0,9999.0,545,0
1.684,9999.0,9999.0,9999.0,540,0
1.707,9999.0,9999.0,9999.0,535,0
1.742,9999.0,9999.0,9999.0,530,0
1.765,9999.0,9999.0,9999.0,525,0
1.801,9999.0,9999.0,9999.0,520,0
1.836,9999.0,9999.0,9999.0,515,0
1.859,9999.0,9999.0,9999.0,510,0
1.895,9999.0,9999.0,9999.0,505,0
1.918,9999.0,9999.0,9999.0,500,0
1.954,9999.0,9999.0,9999.0,495,0
1.989,9999.0,9999.0,9999.0,490,0
2.013,9999.0,9999.0,9999.0,485,0
2.049,9999.0,9999.0,9999.0,480,0
2.073,9999.0,9999.0,9999.0,475,0
2.116,9999.0,9999.0,9999.0,470,0
2.138,9999.0,9999.0,9999.0,465,0
2.173,9999.0,9999.0,9999.0,460,0
2.204,9999.0,9999.0,9999.0,455,0
2.23,9999.0,9999.0,9999.0,450,0
2.261,9999.0,9999.0,9999.0,445,0
2.284,9999.0,9999.0,9999.0,440,0
2.319,9999.0,9999.0,9999.0,435,0
2.345,9999.0,9999.0,9999.0,430,0
2.383,9999.0,9999.0,9999.0,425,0
2.415,9999.0,9999.0,9999.0,420,0
2.44,9999.0,9999.0,9999.0,415,0
2.473,9999.0,9999.0,9999.0,410,0
2.496,9999.0,9999.0,9999.0,405,0
2.528,9999.0,9999.0,9999.0,400,0
2.563,9999.0,9999.0,9999.0,395,0
2.585,9999.0,9999.0,9999.0,390,0
2.619,9999.0,9999.0,9999.0,385,0
2.642,9999.0,9999.0,9999.0,380,0
2.676,9999.0,9999.0,9999.0,375,0
2.708,9999.0,9999.0,9999.0,370,0
2.733,9999.0,9999.0,9999.0,365,0
2.767,9999.0,9999.0,9999.0,360,0
2.791,9999.0,9999.0,9999.0,355,0
2.827,9999.0,9999.0,9999.0,350,0
2.861,9999.0,9999.0,9999.0,345,0
2.887,665,9999.0,9999.0,340,0
2.924,660,9999.0,9999.0,335,0
2.95,655,9999.0,9999.0,330,0
2.985,650,9999.0,9999.0,325,0
3.007,645,9999.0,9999.0,320,0
3.042,640,9999.0,9999.0,315,0
3.065,635,9999.0,9999.0,310,0
3.1,630,9999.0,9999.0,305,0
3.133,625,9999.0,9999.0,300,0
3.155,620,9999.0,9999.0,295,0
3.19,615,9999.0,9999.0,290,0
3.223,610,9999.0,9999.0,285,0
3.248,605,9999.0,9999.0,280,0
3.282,600,9999.0,9999.0,275,0
3.306,595,9999.0,9999.0,270,0
3.341,590,9999.0,9999.0,265,0
3.364,585,9999.0,9999.0,260,0
3.399,580,9999.0,9999.0,255,0
3.455,575,9999.0,9999.0,250,0
3.531,570,9999.0,9999.0,245,0
3.576,565,9999.0,9999.0,240,0
3.652,560,9999.0,9999.0,235,0
3.72,555,9999.0,9999.0,230,0
3.763,550,9999.0,9999.0,225,0
3.791,545,9999.0,9999.0,220,0
3.814,540,9999.0,9999.0,215,0
3.844,535,9999.0,9999.0,210,0
3.873,530,9999.0,9999.0,205,0
3.896,525,9999.0,9999.0,200,0
3.928,520,9999.0,9999.0,195,0
3.948,515,9999.0,9999.0,190,0
3.978,510,9999.0,9999.0,185,0
4.008,505,9999.0,9999.0,180,0
4.029,500,9999.0,9999.0,175,0
4.059,495,9999.0,9999.0,170,0
4.08,490,9999.0,9999.0,165,0
4.112,485,9999.0,9999.0,160,0
4.143,480,9999.0,9999.0,155,0
4.163,475,9999.0,9999.0,150,0
4.196,470,9999.0,9999.0,145,0
4.227,465,9999.0,9999.0,140,0
4.246,460,9999.0,9999.0,135,0
4.279,455,9999.0,9999.0,130,0
4.299,450,9999.0,9999.0,125,0
4.331,445,9999.0,9999.0,120,0
4.362,440,9999.0,9999.0,115,0
4.382,435,665,9999.0,110,0
4.415,430,660,9999.0,105,0
4.436,425,655,9999.0,100,0
4.466,420,650,9999.0,95,0
4.498,415,645,9999.0,90,0
4.518,410,640,9999.0,85,0
4.547,405,635,9999.0,80,0
4.579,400,630,9999.0,75,0
4.6,395,625,9999.0,70,0
4.632,390,620,9999.0,65,0
4.66,385,615,9999.0,60,0
4.682,380,610,9999.0,55,0
4.714,375,605,9999.0,50,0
4.733,370,600,9999.0,45,0
4.766,365,595,9999.0,40,0
4.798,360,590,9999.0,35,0
4.821,355,585,9999.0,30,0
4.85,350,580,9999.0,25,0
4.882,345,575,9999.0,20,0
4.906,340,570,9999.0,95,2
4.939,335,565,9999.0,90,0
4.958,330,560,9999.0,85,0
4.989,325,555,9999.0,80,0
5.021,320,550,9999.0,75,0
5.044,315,545,9999.0,70,0
5.08,310,540,9999.0,65,0
5.103,305,535,9999.0,60,0
5.136,300,530,9999.0,55,0
5.156,295,525,9999.0,50,0
5.188,290,520,9999.0,45,0
5.219,285,515,9999.0,40,0
5.24,280,510,9999.0,35,0
5.27,275,505,9999.0,30,0
5.302,270,500,9999.0,25,0
5.323,265,495,9999.0,20,0
5.356,260,490,9999.0,15,0
5.375,255,485,9999.0,10,0
5.406,250,480,9999.0,5,0
5.438,245,475,9999.0,0,0
5.458,240,470,9999.0,60,2
5.488,235,465,9999.0,55,0
5.519,230,460,9999.0,50,0
5.54,225,455,9999.0,45,0
5.572,220,450,9999.0,40,0
5.602,215,445,9999.0,35,0
5.624,210,440,9999.0,30,0
5.656,205,435,9999.0,25,0
5.674,200,430,9999.0,20,0
5.707,195,425,9999.0,15,0
5.737,190,420,9999.0,10,0
5.759,185,415,9999.0,5,0
5.79,180,410,9999.0,500,2
5.811,175,405,9999.0,495,0
5.843,170,400,9999.0,490,0
5.875,165,395,9999.0,485,0
5.896,160,390,9999.0,480,0
5.928,155,385,9999.0,475,0
5.958,150,380,9999.0,470,0
5.98,145,375,9999.0,465,0
6.011,140,370,9999.0,460,0
6.031,135,365,9999.0,455,0
6.063,130,360,9999.0,450,0
6.094,125,355,9999.0,445,0
6.114,120,350,9999.0,440,0
6.147,115,345,9999.0,435,0
6.167,110,340,9999.0,430,0
6.199,105,335,9999.0,425,0
6.229,100,330,9999.0,420,0
6.251,95,325,9999.0,415,0
6.283,90,320,9999.0,410,0
6.314,85,315,9999.0,405,0
6.334,80,310,9999.0,400,0
6.367,75,305,9999.0,395,0
6.387,70,300,9999.0,390,0
6.417,65,295,9999.0,385,0
6.449,60,290,9999.0,380,0
6.47,55,285,9999.0,375,0
6.502,50,280,9999.0,370,0
6.53,45,275,9999.0,365,0
6.553,40,270,9999.0,360,0
6.584,35,265,9999.0,355,0
6.613,30,260,9999.0,350,0
6.635,25,255,9999.0,345,0
6.668,20,250,9999.0,340,0
6.688,15,245,9999.0,335,0
6.718,10,240,9999.0,330,0
6.748,5,235,9999.0,325,0
6.77,75,230,9999.0,320,1
6.803,70,225,9999.0,315,0
6.823,65,220,9999.0,310,0
6.854,60,215,665,305,0
6.885,55,210,660,300,0
6.905,50,205,655,295,0
6.938,45,200,650,290,0
6.968,40,195,645,285,0
6.99,35,190,640,280,0
7.02,30,185,635,275,0
7.041,25,180,630,270,0
7.074,20,175,625,265,0
7.104,15,170,620,260,0
7.124,10,165,615,255,0
7.157,5,160,610,250,0
7.177,0,155,605,245,0
7.208,55,150,600,240,1
7.24,50,145,595,235,0
7.261,45,140,590,230,0
7.294,40,135,585,225,0
7.323,35,130,580,220,0
7.345,30,125,575,215,0
7.377,25,120,570,210,0
7.398,20,115,565,205,0
7.43,15,110,560,200,0
7.46,10,105,555,195,0
7.48,5,100,550,190,0
7.511,0,95,545,185,0
7.541,-5,90,540,180,0
7.563,350,85,535,175,1
7.594,345,80,530,170,0
7.616,340,75,525,165,0
7.647,335,70,520,160,0
7.679,330,65,515,155,0
7.7,325,60,510,150,0
7.733,320,55,505,145,0
7.761,315,50,500,140,0
7.784,310,45,495,135,0
7.816,305,40,490,130,0
7.836,300,35,485,125,0
7.867,295,30,480,120,0
7.899,290,25,475,115,0
7.921,285,20,470,110,0
7.952,280,15,465,105,0
7.982,275,10,460,100,0
8.004,270,5,455,95,0
8.037,265,170,450,90,4
8.059,260,165,445,85,0
8.093,255,160,440,80,0
8.122,250,155,435,75,0
8.146,245,150,430,70,0
8.181,240,145,425,65,0
8.205,235,140,420,60,0
8.239,230,135,415,55,0
8.261,225,130,410,50,0
8.296,220,125,405,45,0
8.329,215,120,400,40,0
8.352,210,115,395,35,0
8.385,205,110,390,30,0
8.408,200,105,385,25,0
8.442,195,100,380,20,0
8.475,190,95,375,15,0
8.499,185,90,370,10,0
8.535,180,85,365,5,0
8.557,175,80,360,9999.0,2
8.593,170,75,355,9999.0,0
8.615,165,70,350,9999.0,0
8.65,160,65,345,9999.0,0
8.685,155,60,340,9999.0,0
8.709,150,55,335,9999.0,0
8.747,145,50,330,9999.0,0
8.78,140,45,325,9999.0,0
8.812,135,40,320,9999.0,0
8.841,130,35,315,9999.0,0
8.865,125,30,310,9999.0,0
8.897,120,25,305,9999.0,0
8.917,115,20,300,9999.0,0
8.947,110,15,295,9999.0,0
8.979,105,10,290,9999.0,0
9.0,100,5,285,9999.0,0
9.032,95,180,280,9999.0,4
9.062,90,175,275,9999.0,0
9.083,85,170,270,9999.0,0
9.115,80,165,265,9999.0,0
9.133,75,160,260,9999.0,0
9.165,70,155,255,9999.0,0
9.195,65,150,250,9999.0,0
9.214,60,145,245,9999.0,0
9.246,55,140,240,9999.0,0
9.265,50,135,235,9999.0,0
9.295,45,130,230,9999.0,0
9.327,40,125,225,9999.0,0
9.348,35,120,220,9999.0,0
9.377,30,115,215,9999.0,0
9.408,25,110,210,9999.0,0
9.428,20,105,205,9999.0,0
9.458,15,100,200,9999.0,0
9.488,10,95,195,9999.0,0
9.51,5,90,190,9999.0,0
9.54,545,85,185,9999.0,1
9.561,540,80,180,9999.0,0
9.593,535,75,175,9999.0,0
9.623,530,70,170,9999.0,0
9.643,525,65,165,9999.0,0
9.676,520,60,160,9999.0,0
9.706,515,55,155,9999.0,0
9.726,510,50,150,9999.0,0
9.758,505,45,145,9999.0,0
9.778,500,40,140,9999.0,0
9.81,495,35,135,9999.0,0
9.841,490,30,130,9999.0,0
9.862,485,25,125,9999.0,0
9.894,480,20,120,9999.0,0
9.916,475,15,115,9999.0,0
9.946,470,10,110,9999.0,0
9.978,465,5,105,9999.0,0
9.999,460,285,100,9999.0,4
10.028,455,280,95,9999.0,0
10.062,450,275,90,9999.0,0
10.083,445,270,85,9999.0,0
10.115,440,265,80,9999.0,0
10.135,435,260,75,9999.0,0
10.165,430,255,70,9999.0,0
10.198,425,250,65,9999.0,0
10.218,420,245,60,9999.0,0
10.249,415,240,55,9999.0,0
10.28,410,235,50,9999.0,0
10.302,405,230,45,9999.0,0
10.334,400,225,40,9999.0,0
10.363,395,220,35,9999.0,0
10.385,390,215,30,9999.0,0
10.417,385,210,25,9999.0,0
10.439,380,205,20,9999.0,0
10.468,375,200,15,9999.0,0
10.499,370,195,10,9999.0,0
10.521,365,190,5,9999.0,0
10.553,360,185,9999.0,9999.0,3
10.572,355,180,9999.0,9999.0,0
10.603,350,175,9999.0,9999.0,0
10.634,345,170,9999.0,9999.0,0
10.655,340,165,9999.0,9999.0,0
10.687,335,160,9999.0,9999.0,0
10.717,330,155,9999.0,9999.0,0
10.736,325,150,9999.0,9999.0,0
10.768,320,145,9999.0,9999.0,0
10.788,315,140,9999.0,9999.0,0
10.82,310,135,9999.0,9999.0,0
10.852,305,130,9999.0,9999.0,0
10.873,300,125,9999.0,9999.0,0
10.905,295,120,9999.0,9999.0,0
10.924,290,115,9999.0,665,0
10.956,285,110,9999.0,660,0
10.988,280,105,9999.0,655,0
11.008,275,100,9999.0,650,0
11.038,270,95,9999.0,645,0
11.072,265,90,9999.0,640,0
11.094,260,85,9999.0,635,0
11.128,255,80,9999.0,630,0
11.147,250,75,9999.0,625,0
11.177,245,70,9999.0,620,0
11.21,240,65,9999.0,615,0
11.23,235,60,9999.0,610,0
11.261,230,55,9999.0,605,0
11.29,225,50,9999.0,600,0
11.312,220,45,9999.0,595,0
11.344,215,40,9999.0,590,0
11.371,210,35,9999.0,585,0
11.405,205,30,9999.0,580,0
11.438,200,25,9999.0,575,0
11.46,195,20,9999.0,570,0
11.49,190,15,9999.0,565,0
11.511,185,10,9999.0,560,0
11.543,180,90,9999.0,555,4
11.573,175,85,9999.0,550,0
11.594,170,80,9999.0,545,0
11.626,165,75,9999.0,540,0
11.647,160,70,9999.0,535,0
11.677,155,65,9999.0,530,0
11.709,150,60,9999.0,525,0
11.731,145,55,9999.0,520,0
11.762,140,50,9999.0,515,0
11.794,135,45,9999.0,510,0
11.815,130,40,9999.0,505,0
11.847,125,35,9999.0,500,0
11.868,120,30,9999.0,495,0
11.9,115,25,9999.0,490,0
11.931,110,20,9999.0,485,0
11.951,105,15,9999.0,480,0
11.983,100,10,9999.0,475,0
12.012,95,5,9999.0,470,0
12.035,90,9999.0,9999.0,465,4
12.068,85,9999.0,9999.0,460,0
12.088,80,9999.0,9999.0,455,0
12.119,75,9999.0,9999.0,450,0
12.152,70,9999.0,9999.0,445,0
12.172,65,9999.0,9999.0,440,0
12.205,60,9999.0,9999.0,435,0
12.226,55,9999.0,9999.0,430,0
12.256,50,9999.0,9999.0,425,0
12.289,45,9999.0,9999.0,420,0
12.31,40,9999.0,9999.0,415,0
12.343,35,9999.0,9999.0,410,0
12.372,30,9999.0,9999.0,405,0
12.393,25,9999.0,9999.0,400,0
12.425,20,665,9999.0,395,0
12.445,15,660,9999.0,390,0
12.477,10,655,9999.0,385,0
12.508,5,650,9999.0,380,0
12.529,0,645,9999.0,375,0
12.561,-5,640,9999.0,370,0
12.591,90,635,9999.0,365,1
12.613,85,630,9999.0,360,0
12.645,80,625,9999.0,355,0
12.662,75,620,9999.0,350,0
12.696,70,615,9999.0,345,0
12.728,65,610,9999.0,340,0
12.748,60,605,9999.0,335,0
12.778,55,600,9999.0,330,0
12.811,50,595,9999.0,325,0
12.833,45,590,9999.0,320,0
12.865,40,585,9999.0,315,0
12.884,35,580,9999.0,310,0
12.917,30,575,9999.0,305,0
12.948,25,570,9999.0,300,0
12.97,20,565,9999.0,295,0
12.999,15,560,9999.0,290,0
13.02,10,555,9999.0,285,0
13.052,90,550,9999.0,280,1
13.084,85,545,9999.0,275,0
13.104,80,540,9999.0,270,0
13.136,75,535,9999.0,265,0
13.167,70,530,9999.0,260,0
13.187,65,525,9999.0,255,0
13.219,60,520,9999.0,250,0
13.24,55,515,9999.0,245,0
13.271,50,510,9999.0,240,0
13.301,45,505,9999.0,235,0
13.322,40,500,9999.0,230,0
13.356,35,495,9999.0,225,0
13.375,30,490,9999.0,220,0
13.406,25,485,9999.0,215,0
13.438,20,480,9999.0,210,0
13.458,15,475,9999.0,205,0
13.488,10,470,9999.0,200,0
13.521,5,465,9999.0,195,0
13.542,0,460,9999.0,190,0
13.574,-5,455,9999.0,185,0
13.602,-10,450,9999.0,180,0
13.625,550,445,9999.0,175,1
13.658,545,440,9999.0,170,0
13.678,540,435,9999.0,165,0
13.711,535,430,9999.0,160,0
13.74,530,425,9999.0,155,0
13.762,525,420,9999.0,150,0
13.794,520,415,9999.0,145,0
13.823,515,410,9999.0,140,0
13.846,510,405,9999.0,135,0
13.879,505,400,9999.0,130,0
13.9,500,395,9999.0,125,0
13.931,495,390,9999.0,120,0
13.962,490,385,9999.0,115,0
13.986,485,380,9999.0,110,0
14.019,480,375,9999.0,105,0
14.04,475,370,9999.0,100,0
14.074,470,365,9999.0,95,0
14.106,465,360,9999.0,90,0
14.127,460,355,9999.0,85,0
14.159,455,350,9999.0,80,0
14.18,450,345,9999.0,75,0
14.212,445,340,9999.0,70,0
14.243,440,335,9999.0,65,0
14.265,435,330,9999.0,60,0
14.296,430,325,9999.0,55,0
14.318,425,320,9999.0,50,0
14.347,420,315,9999.0,45,0
14.38,415,310,9999.0,40,0
14.399,410,305,9999.0,35,0
14.431,405,300,9999.0,30,0
14.462,400,295,9999.0,25,0
14.482,395,290,9999.0,20,0
14.515,390,285,9999.0,15,0
14.535,385,280,9999.0,10,0
14.565,380,275,9999.0,5,0
14.598,375,270,9999.0,0,0
14.617,370,265,9999.0,85,2
14.649,365,260,9999.0,80,0
14.68,360,255,9999.0,75,0
14.703,355,250,9999.0,70,0
14.735,350,245,9999.0,65,0
14.756,345,240,9999.0,60,0
14.786,340,235,9999.0,55,0
14.82,335,230,9999.0,50,0
14.84,330,225,9999.0,45,0
14.873,325,220,9999.0,40,0
14.902,320,215,665,35,0
14.925,315,210,660,30,0
14.958,310,205,655,25,0
14.978,305,200,650,20,0
15.009,300,195,645,15,0
15.039,295,190,640,10,0
15.063,290,185,635,5,0
15.095,285,180,630,0,0
15.118,280,175,625,-5,0
15.154,275,170,620,80,2
15.188,270,165,615,75,0
15.211,265,160,610,70,0
15.241,260,155,605,65,0
15.263,255,150,600,60,0
15.299,250,145,595,55,0
15.33,245,140,590,50,0
15.352,240,135,585,45,0
15.384,235,130,580,40,0
15.402,230,125,575,35,0
15.435,225,120,570,30,0
15.467,220,115,565,25,0
15.488,215,110,560,20,0
15.519,210,105,555,15,0
15.551,205,100,550,10,0
15.573,200,95,545,5,0
15.605,195,90,540,0,0
15.624,190,85,535,360,2
15.657,185,80,530,355,0
15.687,180,75,525,350,0
15.709,175,70,520,345,0
15.74,170,65,515,340,0
15.761,165,60,510,335,0
15.794,160,55,505,330,0
15.826,155,50,500,325,0
15.846,150,45,495,320,0
15.878,145,40,490,315,0
15.91,140,35,485,310,0
15.932,135,30,480,305,0
15.964,130,25,475,300,0
15.984,125,20,470,295,0
16.016,120,15,465,290,0
16.046,115,10,460,285,0
16.069,110,5,455,280,0
16.1,105,190,450,275,4
16.12,100,185,445,270,0
16.152,95,180,440,265,0
16.184,90,175,435,260,0
16.202,85,170,430,255,0
16.234,80,165,425,250,0
16.265,75,160,420,245,0
16.286,70,155,415,240,0
16.32,65,150,410,235,0
16.341,60,145,405,230,0
16.373,55,140,400,225,0
16.404,50,135,395,220,0
16.425,45,130,390,215,0
16.458,40,125,385,210,0
16.488,35,120,380,205,0
16.509,30,115,375,200,0
16.54,25,110,370,195,0
16.561,20,105,365,190,0
16.593,15,100,360,185,0
